1984-08-14,1450
1984-08-15,1470
1984-08-16,1430
1984-08-17,1440
1984-08-18,1420
1984-08-20,1420
1984-08-21,1420
1984-08-22,1410
1984-08-23,1410
1984-08-24,1410
1984-08-25,1420
1984-08-27,1420
1984-08-28,1430
1984-08-29,1420
1984-08-30,1420
1984-08-31,1410
1984-09-03,1420
1984-09-04,1410
1984-09-05,1410
1984-09-06,1410
1984-09-07,1400
1984-09-10,1410
1984-09-11,1430
1984-09-12,1430
1984-09-13,1410
1984-09-14,1410
1984-09-17,1400
1984-09-18,1400
1984-09-19,1400
1984-09-20,1400
1984-09-21,1400
1984-09-22,1390
1984-09-25,1390
1984-09-26,1370
1984-09-27,1370
1984-09-28,1380
1984-09-29,1370
1984-10-01,1370
1984-10-02,1370
1984-10-03,1360
1984-10-04,1360
1984-10-05,1360
1984-10-06,1360
1984-10-08,1390
1984-10-09,1380
1984-10-11,1360
1984-10-12,1350
1984-10-15,1350
1984-10-16,1360
1984-10-17,1360
1984-10-18,1350
1984-10-19,1350
1984-10-20,1370
1984-10-22,1440
1984-10-23,1430
1984-10-24,1420
1984-10-25,1380
1984-10-27,1380
1984-10-29,1380
1984-10-30,1380
1984-10-31,1380
1984-11-01,1360
1984-11-02,1400
1984-11-05,1410
1984-11-06,1420
1984-11-07,1430
1984-11-08,1410
1984-11-09,1420
1984-11-12,1470
1984-11-13,1510
1984-11-14,1620
1984-11-15,1570
1984-11-16,1670
1984-11-17,1650
1984-11-19,1650
1984-11-20,1760
1984-11-21,1820
1984-11-22,1750
1984-11-24,1810
1984-11-26,1730
1984-11-27,1830
1984-11-28,1940
1984-11-29,1900
1984-11-30,1890
1984-12-01,1940
1984-12-03,1980
1984-12-04,2250
1984-12-05,2260
1984-12-06,2360
1984-12-07,2540
1984-12-10,2530
1984-12-11,2770
1984-12-12,2880
1984-12-13,2810
1984-12-14,2840
1984-12-15,2400
1984-12-17,2640
1984-12-18,3080
1984-12-19,3030
1984-12-20,3230
1984-12-21,3100
1984-12-22,3050
1984-12-24,2920
1984-12-25,2950
1984-12-26,2800
1984-12-27,2800
1984-12-28,2820
1985-01-04,2710
1985-01-05,2600
1985-01-07,2730
1985-01-08,2790
1985-01-09,2900
1985-01-10,2800
1985-01-11,2880
1985-01-14,3040
1985-01-16,2920
1985-01-17,3020
1985-01-18,3130
1985-01-19,3180
1985-01-21,3080
1985-01-22,3120
1985-01-23,3190
1985-01-24,3320
1985-01-25,3340
1985-01-26,3330
1985-01-28,3310
1985-01-29,3380
1985-01-30,3380
1985-01-31,3190
1985-02-01,3030
1985-02-02,3070
1985-02-04,2930
1985-02-05,2910
1985-02-06,3050
1985-02-07,3020
1985-02-08,3050
1985-02-12,3110
1985-02-13,2950
1985-02-14,2860
1985-02-15,2780
1985-02-16,2800
1985-02-18,2630
1985-02-19,2670
1985-02-20,2400
1985-02-21,2440
1985-02-22,2330
1985-02-23,2470
1985-02-25,2500
1985-02-26,2380
1985-02-27,2260
1985-02-28,2210
1985-03-01,2090
1985-03-02,2180
1985-03-04,2230
1985-03-05,2180
1985-03-06,2130
1985-03-07,2150
1985-03-08,2080
1985-03-11,2100
1985-03-12,2120
1985-03-13,2240
1985-03-14,2230
1985-03-15,2160
1985-03-16,2150
1985-03-18,2200
1985-03-19,2130
1985-03-20,2170
1985-03-22,2140
1985-03-23,2150
1985-03-25,2150
1985-03-26,2120
1985-03-27,2170
1985-03-28,2160
1985-03-29,2180
1985-03-30,2200
1985-04-01,2240
1985-04-02,2230
1985-04-03,2350
1985-04-04,2330
1985-04-05,2260
1985-04-06,2280
1985-04-08,2310
1985-04-09,2350
1985-04-10,2280
1985-04-11,2300
1985-04-12,2330
1985-04-15,2300
1985-04-16,2300
1985-04-17,2210
1985-04-18,2180
1985-04-19,2180
1985-04-20,2200
1985-04-22,2200
1985-04-23,2200
1985-04-24,2200
1985-04-25,2210
1985-04-26,2200
1985-04-27,2220
1985-04-30,2260
1985-05-01,2280
1985-05-02,2240
1985-05-04,2250
1985-05-07,2260
1985-05-08,2250
1985-05-09,2260
1985-05-10,2200
1985-05-13,2290
1985-05-14,2280
1985-05-15,2320
1985-05-16,2300
1985-05-17,2230
1985-05-18,2240
1985-05-20,2250
1985-05-21,2290
1985-05-22,2250
1985-05-23,2280
1985-05-24,2300
1985-05-25,2270
1985-05-27,2290
1985-05-28,2320
1985-05-29,2360
1985-05-30,2330
1985-05-31,2280
1985-06-01,2330
1985-06-03,2280
1985-06-04,2280
1985-06-05,2290
1985-06-06,2270
1985-06-07,2250
1985-06-10,2250
1985-06-11,2250
1985-06-12,2280
1985-06-13,2280
1985-06-14,2300
1985-06-15,2290
1985-06-17,2400
1985-06-18,2410
1985-06-19,2520
1985-06-20,2420
1985-06-21,2300
1985-06-22,2480
1985-06-24,2410
1985-06-25,2530
1985-06-26,2530
1985-06-27,2520
1985-06-28,2470
1985-06-29,2450
1985-07-01,2530
1985-07-02,2500
1985-07-03,2520
1985-07-04,2490
1985-07-05,2490
1985-07-06,2480
1985-07-08,2470
1985-07-09,2410
1985-07-10,2410
1985-07-11,2400
1985-07-12,2410
1985-07-15,2310
1985-07-16,2330
1985-07-17,2380
1985-07-18,2370
1985-07-19,2330
1985-07-20,2340
1985-07-22,2330
1985-07-23,2380
1985-07-24,2330
1985-07-25,2330
1985-07-26,2330
1985-07-27,2310
1985-07-29,2310
1985-07-30,2260
1985-07-31,2250
1985-08-01,2340
1985-08-02,2490
1985-08-03,2470
1985-08-05,2430
1985-08-06,2450
1985-08-07,2450
1985-08-08,2380
1985-08-09,2380
1985-08-12,2310
1985-08-13,2280
1985-08-14,2290
1985-08-15,2280
1985-08-16,2270
1985-08-17,2500
1985-08-19,2680
1985-08-20,2700
1985-08-21,2710
1985-08-22,2620
1985-08-23,2570
1985-08-24,2650
1985-08-26,2580
1985-08-27,2550
1985-08-28,2520
1985-08-29,2540
1985-08-30,2650
1985-08-31,2650
1985-09-02,2700
1985-09-03,2730
1985-09-04,2630
1985-09-05,2600
1985-09-06,2560
1985-09-07,2590
1985-09-09,2550
1985-09-10,2510
1985-09-11,2450
1985-09-12,2500
1985-09-13,2560
1985-09-17,2500
1985-09-18,2450
1985-09-19,2470
1985-09-20,2460
1985-09-21,2500
1985-09-24,2530
1985-09-25,2530
1985-09-26,2510
1985-09-27,2520
1985-09-28,2490
1985-09-30,2450
1985-10-01,2420
1985-10-02,2450
1985-10-03,2450
1985-10-04,2490
1985-10-05,2530
1985-10-07,2560
1985-10-08,2590
1985-10-09,2560
1985-10-11,2450
1985-10-14,2500
1985-10-15,2450
1985-10-16,2490
1985-10-17,2470
1985-10-18,2490
1985-10-19,2450
1985-10-21,2460
1985-10-22,2470
1985-10-23,2490
1985-10-24,2490
1985-10-25,2410
1985-10-26,2450
1985-10-28,2450
1985-10-29,2400
1985-10-30,2450
1985-10-31,2450
1985-11-01,2400
1985-11-02,2410
1985-11-05,2410
1985-11-06,2350
1985-11-07,2360
1985-11-08,2360
1985-11-11,2400
1985-11-12,2370
1985-11-13,2370
1985-11-14,2360
1985-11-15,2380
1985-11-16,2370
1985-11-18,2410
1985-11-19,2450
1985-11-20,2380
1985-11-21,2400
1985-11-22,2410
1985-11-25,2430
1985-11-26,2420
1985-11-27,2410
1985-11-28,2400
1985-11-29,2380
1985-11-30,2370
1985-12-02,2350
1985-12-03,2250
1985-12-04,2330
1985-12-05,2360
1985-12-06,2350
1985-12-07,2330
1985-12-09,2370
1985-12-10,2360
1985-12-11,2360
1985-12-12,2360
1985-12-13,2350
1985-12-16,2350
1985-12-17,2360
1985-12-18,2370
1985-12-19,2360
1985-12-20,2360
1985-12-21,2450
1985-12-23,2450
1985-12-24,2410
1985-12-25,2350
1985-12-26,2360
1985-12-27,2350
1985-12-28,2330
1986-01-04,2350
1986-01-06,2360
1986-01-07,2350
1986-01-08,2360
1986-01-09,2360
1986-01-10,2370
1986-01-13,2360
1986-01-14,2360
1986-01-16,2360
1986-01-17,2380
1986-01-18,2380
1986-01-20,2370
1986-01-21,2360
1986-01-22,2360
1986-01-23,2380
1986-01-24,2370
1986-01-25,2370
1986-01-27,2360
1986-01-28,2380
1986-01-29,2380
1986-01-30,2380
1986-01-31,2360
1986-02-01,2360
1986-02-03,2360
1986-02-04,2400
1986-02-05,2500
1986-02-06,2540
1986-02-07,2500
1986-02-10,2480
1986-02-12,2540
1986-02-13,2510
1986-02-14,2710
1986-02-15,2670
1986-02-17,2710
1986-02-18,2600
1986-02-19,2560
1986-02-20,2510
1986-02-21,2480
1986-02-22,2570
1986-02-24,2560
1986-02-25,2600
1986-02-26,2690
1986-02-27,2530
1986-02-28,2620
1986-03-01,2650
1986-03-03,2680
1986-03-04,2660
1986-03-05,2640
1986-03-06,2680
1986-03-07,2630
1986-03-10,2660
1986-03-11,2900
1986-03-12,2950
1986-03-13,2870
1986-03-14,2830
1986-03-15,2730
1986-03-17,2880
1986-03-18,2830
1986-03-19,2780
1986-03-20,2750
1986-03-22,2750
1986-03-24,2680
1986-03-25,2650
1986-03-26,2600
1986-03-27,2600
1986-03-28,2670
1986-03-29,2630
1986-03-31,2700
1986-04-01,2610
1986-04-02,2610
1986-04-03,2660
1986-04-04,2650
1986-04-05,2690
1986-04-07,2710
1986-04-08,2700
1986-04-09,2690
1986-04-10,2660
1986-04-11,2630
1986-04-14,2650
1986-04-15,2630
1986-04-16,2640
1986-04-17,2620
1986-04-18,2630
1986-04-19,2620
1986-04-21,2700
1986-04-22,2760
1986-04-23,2730
1986-04-24,2700
1986-04-25,2690
1986-04-26,2700
1986-04-28,2720
1986-04-30,2900
1986-05-01,2850
1986-05-02,2790
1986-05-06,2850
1986-05-07,2890
1986-05-08,2870
1986-05-09,3200
1986-05-12,3720
1986-05-13,3780
1986-05-14,4040
1986-05-15,3750
1986-05-16,3740
1986-05-17,3530
1986-05-19,3510
1986-05-20,3630
1986-05-21,3610
1986-05-22,3430
1986-05-23,3440
1986-05-24,3540
1986-05-26,3510
1986-05-27,3550
1986-05-28,3630
1986-05-29,3500
1986-05-30,3610
1986-05-31,3640
1986-06-02,3650
1986-06-03,3560
1986-06-04,3940
1986-06-05,3810
1986-06-06,3730
1986-06-07,3700
1986-06-09,3660
1986-06-10,3530
1986-06-11,3620
1986-06-12,3750
1986-06-13,3650
1986-06-16,3600
1986-06-17,3550
1986-06-18,3600
1986-06-19,3650
1986-06-20,3600
1986-06-21,3650
1986-06-23,3650
1986-06-24,3600
1986-06-25,3610
1986-06-26,3630
1986-06-27,3900
1986-06-28,3870
1986-06-30,3730
1986-07-01,3750
1986-07-02,3750
1986-07-03,3760
1986-07-04,3720
1986-07-05,3690
1986-07-07,3760
1986-07-08,4560
1986-07-09,5360
1986-07-10,5790
1986-07-11,6780
1986-07-14,6960
1986-07-15,7430
1986-07-16,7700
1986-07-17,8200
1986-07-18,8200
1986-07-19,8210
1986-07-21,8100
1986-07-22,8220
1986-07-23,8270
1986-07-24,8110
1986-07-25,8190
1986-07-26,7690
1986-07-28,7190
1986-07-29,6690
1986-07-30,6900
1986-07-31,7100
1986-08-01,7170
1986-08-02,7550
1986-08-04,8040
1986-08-05,8250
1986-08-06,8130
1986-08-07,8150
1986-08-08,8520
1986-08-11,8900
1986-08-12,9150
1986-08-13,9000
1986-08-14,9460
1986-08-15,9630
1986-08-18,9900
1986-08-19,9700
1986-08-20,9500
1986-08-21,9500
1986-08-22,9550
1986-08-23,9550
1986-08-25,9700
1986-08-26,9700
1986-08-27,9850
1986-08-28,10400
1986-08-29,11000
1986-08-30,11300
1986-09-01,10700
1986-09-02,10000
1986-09-03,9110
1986-09-04,9800
1986-09-05,10300
1986-09-06,11300
1986-09-08,10400
1986-09-09,10200
1986-09-10,10100
1986-09-11,10000
1986-09-12,9000
1986-09-16,8500
1986-09-17,8000
1986-09-18,7750
1986-09-19,7400
1986-09-22,7880
1986-09-24,8370
1986-09-25,8080
1986-09-26,7800
1986-09-27,8000
1986-09-29,7850
1986-09-30,7700
1986-10-01,7650
1986-10-02,7780
1986-10-03,7850
1986-10-04,7790
1986-10-06,8000
1986-10-07,7800
1986-10-08,7700
1986-10-09,7750
1986-10-13,7700
1986-10-14,7190
1986-10-15,6690
1986-10-16,7090
1986-10-17,7000
1986-10-20,7000
1986-10-21,7400
1986-10-22,7000
1986-10-23,7300
1986-10-24,7190
1986-10-25,7550
1986-10-27,7110
1986-10-28,7420
1986-10-29,7400
1986-10-30,7700
1986-10-31,8100
1986-11-01,7950
1986-11-04,7500
1986-11-05,7650
1986-11-06,7950
1986-11-07,7870
1986-11-10,8150
1986-11-11,8080
1986-11-12,7940
1986-11-13,7810
1986-11-14,7800
1986-11-17,7700
1986-11-18,7500
1986-11-19,7600
1986-11-20,7610
1986-11-21,7900
1986-11-22,7800
1986-11-25,7880
